label,hours,minutes,day,someonePresent,sensorsNearBy.thunderboard_086bd7fe10cb.humidity.lastMeasurementBeforeAction,sensorsNearBy.thunderboard_086bd7fe10cb.humidity.meanRightBefore,sensorsNearBy.thunderboard_086bd7fe10cb.humidity.meanOld,sensorsNearBy.thunderboard_086bd7fe10cb.humidity.stdev,sensorsNearBy.thunderboard_086bd7fe10cb.humidity.maxVarRightBefore,sensorsNearBy.thunderboard_086bd7fe10cb.humidity.maxVarOld,sensorsNearBy.thunderboard_086bd7fe10cb.light.lastMeasurementBeforeAction,sensorsNearBy.thunderboard_086bd7fe10cb.light.meanRightBefore,sensorsNearBy.thunderboard_086bd7fe10cb.light.meanOld,sensorsNearBy.thunderboard_086bd7fe10cb.light.stdev,sensorsNearBy.thunderboard_086bd7fe10cb.light.maxVarRightBefore,sensorsNearBy.thunderboard_086bd7fe10cb.light.maxVarOld,sensorsNearBy.thunderboard_086bd7fe10cb.pressure.lastMeasurementBeforeAction,sensorsNearBy.thunderboard_086bd7fe10cb.pressure.meanRightBefore,sensorsNearBy.thunderboard_086bd7fe10cb.pressure.meanOld,sensorsNearBy.thunderboard_086bd7fe10cb.pressure.stdev,sensorsNearBy.thunderboard_086bd7fe10cb.pressure.maxVarRightBefore,sensorsNearBy.thunderboard_086bd7fe10cb.pressure.maxVarOld,sensorsNearBy.thunderboard_086bd7fe10cb.temperature.lastMeasurementBeforeAction,sensorsNearBy.thunderboard_086bd7fe10cb.temperature.meanRightBefore,sensorsNearBy.thunderboard_086bd7fe10cb.temperature.meanOld,sensorsNearBy.thunderboard_086bd7fe10cb.temperature.stdev,sensorsNearBy.thunderboard_086bd7fe10cb.temperature.maxVarRightBefore,sensorsNearBy.thunderboard_086bd7fe10cb.temperature.maxVarOld,sensorsNearBy.thunderboard_086bd7fe10cb.uvi.lastMeasurementBeforeAction,sensorsNearBy.thunderboard_086bd7fe10cb.uvi.meanRightBefore,sensorsNearBy.thunderboard_086bd7fe10cb.uvi.meanOld,sensorsNearBy.thunderboard_086bd7fe10cb.uvi.stdev,sensorsNearBy.thunderboard_086bd7fe10cb.uvi.maxVarRightBefore,sensorsNearBy.thunderboard_086bd7fe10cb.uvi.maxVarOld,sensorsNearBy.weather_station.light_level.lastMeasurementBeforeAction,sensorsNearBy.weather_station.light_level.meanRightBefore,sensorsNearBy.weather_station.light_level.meanOld,sensorsNearBy.weather_station.light_level.stdev,sensorsNearBy.weather_station.light_level.maxVarRightBefore,sensorsNearBy.weather_station.light_level.maxVarOld,sensorsNearBy.weather_station.rain_intensity.lastMeasurementBeforeAction,sensorsNearBy.weather_station.rain_intensity.meanRightBefore,sensorsNearBy.weather_station.rain_intensity.meanOld,sensorsNearBy.weather_station.rain_intensity.stdev,sensorsNearBy.weather_station.rain_intensity.maxVarRightBefore,sensorsNearBy.weather_station.rain_intensity.maxVarOld,sensorsNearBy.weather_station.sun_azimuth.lastMeasurementBeforeAction,sensorsNearBy.weather_station.sun_azimuth.meanRightBefore,sensorsNearBy.weather_station.sun_azimuth.meanOld,sensorsNearBy.weather_station.sun_azimuth.stdev,sensorsNearBy.weather_station.sun_azimuth.maxVarRightBefore,sensorsNearBy.weather_station.sun_azimuth.maxVarOld,sensorsNearBy.weather_station.sun_elevation.lastMeasurementBeforeAction,sensorsNearBy.weather_station.sun_elevation.meanRightBefore,sensorsNearBy.weather_station.sun_elevation.meanOld,sensorsNearBy.weather_station.sun_elevation.stdev,sensorsNearBy.weather_station.sun_elevation.maxVarRightBefore,sensorsNearBy.weather_station.sun_elevation.maxVarOld,sensorsNearBy.weather_station.sun_radiation.lastMeasurementBeforeAction,sensorsNearBy.weather_station.sun_radiation.meanRightBefore,sensorsNearBy.weather_station.sun_radiation.meanOld,sensorsNearBy.weather_station.sun_radiation.stdev,sensorsNearBy.weather_station.sun_radiation.maxVarRightBefore,sensorsNearBy.weather_station.sun_radiation.maxVarOld,sensorsNearBy.weather_station.temperature.lastMeasurementBeforeAction,sensorsNearBy.weather_station.temperature.meanRightBefore,sensorsNearBy.weather_station.temperature.meanOld,sensorsNearBy.weather_station.temperature.stdev,sensorsNearBy.weather_station.temperature.maxVarRightBefore,sensorsNearBy.weather_station.temperature.maxVarOld,sensorsNearBy.weather_station.wind_speed.lastMeasurementBeforeAction,sensorsNearBy.weather_station.wind_speed.meanRightBefore,sensorsNearBy.weather_station.wind_speed.meanOld,sensorsNearBy.weather_station.wind_speed.stdev,sensorsNearBy.weather_station.wind_speed.maxVarRightBefore,sensorsNearBy.weather_station.wind_speed.maxVarOld
1,13,52,2,1,40.852,40.885999999999996,40.74866666666667,0.08067520615956895,0.09899999999999665,0.09199999999999875,59038,46052.5,31804,9772.17950442309,17852,13466,0,0,0,0,0,0,22.391,22.42275,22.505166666666668,0.05169526090465232,0.06400000000000006,0.08600000000000207,0,0,0,0,0,0,14192.64,19951.36,11942.034285714286,6976.069485148936,24867.84,17607.68,0,0,0,0,0,0,202,202,199.35714285714286,1.6259738158018424,0,4,196,196,196.66666666666666,0.9048278567177281,0,2,86,99.5,85.4857142857143,23.86319834586549,78,84.96000000000001,2.3,2.275,2.3285714285714287,0.2833621669296359,0.09999999999999964,1.2000000000000002,0.6,0.9500000000000001,0.8538461538461539,0.4176263457995465,1,1.6
1,8,51,3,1,40.585,40.56375,40.548071428571426,0.01617631610146031,0.03900000000000148,0.05299999999999727,2076,2259.75,2086.1428571428573,317.4949384599893,245,793,0,0,0,0,0,0,20.761,20.768749999999997,20.74607142857143,0.015766266628427658,0.021000000000000796,0.0329999999999977,0,0,0,0,0,0,489.92,474.88,495.25333333333333,38.71277686239597,30.08000000000004,129.91999999999996,32767,32767,32767,0,0,0,133,133,130.53333333333333,1.2681431837544703,0,3,186,185.5,184.64285714285714,0.6183469424008423,1,1,16,16.25,17.071428571428573,0.9002541398626661,1,3,0,0.2,0.3714285714285714,0.2520504151250417,0.6,0.7,0.7,0.7750000000000001,0.7,0.17042334830374278,0.6000000000000001,0.5
0,10,53,3,1,41.538,41.5,41.5642,0.04380353866983877,0.06799999999999784,0.07600000000000051,56067,56083.5,55319.2,465.3483760701343,66,734,0,0,0,0,0,0,21.887,21.867749999999997,21.818,0.028846336181759934,0.03300000000000125,0.03200000000000003,0,0,0,0,0,0,999.68,929.6,821.897142857143,68.4168641825622,110.07999999999993,149.76,0,24575.25,32767,7723.2559663798675,32767,0,160,158.5,156.21428571428572,1.5645166724265531,2,4,196,196,196,0,0,0,20,20.25,18.76923076923077,1.166316474052844,1,3,-0.6,-0.525,-0.5499999999999998,0.06156987634551991,0.09999999999999998,0.19999999999999996,1.7,1.15,1.392857142857143,0.4174698141801799,1,1.3
1,13,17,3,1,42.66,42.56225,42.144444444444446,0.28085049403552653,0.17599999999999483,0.5640000000000001,26692,23713.75,25749.222222222223,3691.529165118851,4105,8450,0,0,0,0,0,0,21.329,21.294,21.278888888888886,0.017076374442561857,0.054000000000002046,0.03200000000000003,0,0,0,0,0,0,4538.88,4234.24,4037.302857142857,904.732544840804,609.2800000000002,3210.24,32767,32767,32767,0,0,0,193,193,191.13333333333333,1.3067525929498998,0,3,198,198,198.53333333333333,0.507257273501788,0,1,67,63.75,61.137142857142855,12.63954930113996,7,43.959999999999994,0.5,0.35000000000000003,0.14666666666666664,0.36801983165480096,0.3,1.2,0.3,0.35000000000000003,0.8000000000000002,0.32909587291130143,0.7,1
0,10,24,4,1,44.079,44.01975,43.03814285714286,0.7119708497607822,0.3359999999999985,1.5869999999999962,38102,38102,28585,5092.379740178634,0,5170,0,0,0,0,0,0,21.844,21.78725,21.474285714285713,0.19615884101689374,0.10800000000000054,0.375,0,0,0,0,0,0,9728,9959.68,8520.021333333332,1122.1574627517107,629.7600000000002,3118.080000000001,0,0,0,0,0,0,152,151.75,149.64285714285714,1.3672165321380636,1,3,195,195,194,1.0032626514091003,0,2,132.96,136.22000000000003,116.83428571428574,13.692964082311661,9.039999999999992,39.040000000000006,1.2,0.725,0.39333333333333337,0.2928984016416111,1,0.7,0.8,0.9749999999999999,0.7833333333333333,0.2725649769626807,0.7,0.7
1,10,24,4,1,44.079,44.01975,43.03814285714286,0.7119708497607822,0.3359999999999985,1.5869999999999962,38102,38102,28585,5092.379740178634,0,5170,0,0,0,0,0,0,21.844,21.78725,21.474285714285713,0.19615884101689374,0.10800000000000054,0.375,0,0,0,0,0,0,9728,9959.68,8520.021333333332,1122.1574627517107,629.7600000000002,3118.080000000001,0,0,0,0,0,0,152,151.75,149.64285714285714,1.3672165321380636,1,3,195,195,194,1.0032626514091003,0,2,132.96,136.22000000000003,116.83428571428574,13.692964082311661,9.039999999999992,39.040000000000006,1.2,0.725,0.39333333333333337,0.2928984016416111,1,0.7,0.8,0.9749999999999999,0.7833333333333333,0.2725649769626807,0.7,0.7
0,13,2,4,1,42.37,42.353,42.227999999999994,0.07732193297300127,0.0379999999999967,0.15200000000000102,28129,18844.75,38885.6,11986.94098789398,12379,18708,0,0,0,0,0,0,22.337,22.364,22.4518,0.05889028726425035,0.053999999999998494,0.13899999999999935,0,0,0,0,0,0,8386.56,8296.96,8704.787692307691,1685.3386833372517,220.15999999999985,6574.08,0,8191.75,10082.153846153846,15389.618509490321,32767,32767,191,190,187.21428571428572,1.7235394498804248,2,4,199,199,199,0,0,0,110.96,111.71999999999998,113.41428571428573,19.66667397806444,5.040000000000006,76,0.1,-0.049999999999999996,0.7,0.5335783750799326,0.4,1.5,0.8,2.0250000000000004,1.3142857142857145,0.8393313554151343,2.0999999999999996,2.9
1,14,10,4,1,43.407,43.428250000000006,43.25025,0.09370209887368158,0.09100000000000108,0.10000000000000142,48125,49143,57805.75,4565.3741822814945,4072,2986,0,0,0,0,0,0,21.983,21.9725,21.916125,0.038431659139860616,0.08599999999999852,0.06400000000000006,0,0,0,0,0,0,7505.92,7828.48,11058.468571428572,1983.0063545921735,640,4776.959999999999,0,0,0,0,0,0,206,205.25,203.35714285714286,1.437135858965388,1,3,195,195,195.57142857142858,0.5113099925649136,0,1,106.96,109.74,140.98285714285717,17.782248914875428,7.040000000000006,40,0.8,0.825,0.7857142857142857,0.20428417986665257,0.40000000000000013,0.7,1.9,1.2,1.542857142857143,0.5604619943036491,1.4,1.9000000000000001
1,8,50,1,1,39.928,39.932249999999996,39.99818181818181,0.03972728461469599,0.02300000000000324,0.08399999999999608,15498,14661.5,10348.181818181818,2262.2089331321404,3346,2458,0,0,0,0,0,0,20.857,20.84125,20.825999999999997,0.012220981177972939,0.021000000000000796,0.021999999999998465,0,0,0,0,0,0,3458.56,3303.68,1835.017142857143,829.8628479170164,320,1899.52,0,0,0,0,0,0,133,132.5,129.93333333333334,1.3891812557774845,2,3,185,185,183.73333333333332,1.1547005383792515,0,3,49,46.75,29.8,9.3761548996246,5,21,2.7,2.9000000000000004,2.1857142857142855,0.5596450789376112,0.2999999999999998,1.5,0.7,0.7,0.5857142857142857,0.22199334618774952,0.20000000000000007,0.9
0,11,33,1,1,38.982,38.9555,39.140166666666666,0.1131302592393191,0.09100000000000108,0.1909999999999954,8900,8814.5,6143,1832.4554382940212,171,3698,0,0,0,0,0,0,23.388,23.364000000000004,23.281000000000002,0.05089378918667586,0.053000000000000824,0.09700000000000131,0,0,0,0,0,0,73973.76,71424,73046.30857142857,2149.1649811748966,4300.799999999988,6144,0,0,0,0,0,0,168,168,165.42857142857142,1.6803361008336117,0,4,198,198,198,0,0,0,274.88,267.44000000000005,265.30285714285714,4.391697454965189,13.920000000000016,12.95999999999998,3.5,3.575,3.842857142857143,0.5586222547745586,0.5,1.9000000000000004,0.5,0.8500000000000001,0.8500000000000003,0.36662210067845374,0.7,1.8
1,16,1,1,1,39.28,39.41725,39.487142857142864,0.07987877178461143,0.25199999999999534,0.16799999999999926,12083,12928.75,15180.714285714286,1477.8674377752434,1948,2552,0,0,0,0,0,0,23.034,23.042499999999997,23.05428571428572,0.013023056476880023,0.03200000000000003,0.03200000000000003,0,0,0,0,0,0,3097.6,3203.84,4013.714285714286,500.26589338959434,220.1600000000003,1239.0400000000004,0,0,0,0,0,0,229,229,226.35714285714286,1.2113299556429324,0,1,182,183.5,184.71428571428572,0.7838233761296739,2,1,26,26.25,29.714285714285715,1.9844164121302834,1,4,4.2,4.125,4.371428571428571,0.1977818168053463,0.20000000000000018,0.8000000000000003,0.7,0.35,0.4928571428571429,0.30513042320194605,0.7,0.9
1,8,54,2,1,40.073,40.06575,40.10016666666667,0.022172054483064377,0.021999999999998465,0.045999999999999375,8100,8100,6143.666666666667,1029.3446458791145,0,517,0,0,0,0,0,0,20.782,20.7765,20.74833333333333,0.019766413713952043,0.010999999999999233,0.04299999999999926,0,0,0,0,0,0,2769.92,2346.88,1515.1542857142856,407.1256768464898,791.04,540.1599999999999,0,0,0,0,0,0,133,133,130.78571428571428,1.3197840980097757,0,3,185,185,184.28571428571428,0.7838233761296741,0,3,44,40.5,31.214285714285715,4.521914684986953,7,6,-1.1,-1.0750000000000002,-0.38571428571428573,0.45001815504408377,0.19999999999999996,1.1,1,0.875,0.6500000000000001,0.3271984467099619,0.6,1.1
1,13,29,2,1,40.356,40.37675,40.15414285714286,0.1296861245819733,0.045000000000001705,0.25900000000000034,48929,39107.5,30869.85714285714,15815.074399273166,39286,39430,0,0,0,0,0,0,22.627,22.63225,22.547,0.05812916651733427,0.04299999999999926,0.13899999999999935,0,0,0,0,0,0,9728,15897.6,35760.00000000001,23978.264233271548,11489.279999999999,80465.92,0,0,0,0,0,0,196,195.25,193.35714285714286,1.437135858965388,1,3,198,198,198,0,0,0,132.96,198.68,246.848,74.67242484062606,117.91999999999999,233.76000000000002,1.9,1.975,3.72,0.8362405429145582,0.30000000000000027,1.9000000000000004,2,2.875,1.6187499999999997,0.845483355994166,1.7999999999999998,2.3
1,8,49,3,1,41.264,41.267500000000005,41.256,0.013997448747133188,0.006999999999997897,0.04600000000000648,5185,4657,2693.5,1167.404049284443,1056,845,0,0,0,0,0,0,20.761,20.7285,20.6935,0.027568097504179854,0.06499999999999773,0.03200000000000003,0,0,0,0,0,0,1539.84,1354.5600000000002,775.8293333333334,315.25169712896087,320,660.1600000000001,0,0,0,0,0,0,133,131.5,129.71428571428572,1.2313975269103985,2,3,185,185,183.42857142857142,1.2153699778283715,0,3,32,29.25,21,4.566502072316467,5,10,-0.3,-0.1,0.08666666666666667,0.20647416048350556,0.3,0.7,0.7,0.825,0.6133333333333334,0.3485139714618247,0.8,1.3
1,16,47,4,1,34.336,34.296,34.519,0.10754208478544533,0.10699999999999932,0,950,5433.75,12355,4304.430101651088,7202,0,0,0,0,0,0,0,23.785,23.790499999999998,23.796,0.023415806627148164,0.06400000000000006,0,0,0,0,0,0,0,34693.12,36152.32,45853.25714285714,5825.432993454095,2908.159999999996,13516.799999999996,0,0,0,0,0,0,240,239.25,236.71428571428572,1.4473324572571657,1,3,186,186,188.4,1.1002392084403616,0,1,84,86.47999999999999,105.55428571428571,11.902892491877873,4,30,10.8,10.900000000000002,11.135714285714286,0.17904977947322848,0.29999999999999893,0.5,2.1,2.6249999999999996,2.766666666666666,1.0499791142450774,0.6999999999999997,4.1
