label,hours,minutes,day,someonePresent,sensorsNearBy.thunderboard_086bd7fe10cb.humidity.lastMeasurementBeforeAction,sensorsNearBy.thunderboard_086bd7fe10cb.humidity.meanRightBefore,sensorsNearBy.thunderboard_086bd7fe10cb.humidity.meanOld,sensorsNearBy.thunderboard_086bd7fe10cb.humidity.stdev,sensorsNearBy.thunderboard_086bd7fe10cb.humidity.maxVarRightBefore,sensorsNearBy.thunderboard_086bd7fe10cb.humidity.maxVarOld,sensorsNearBy.thunderboard_086bd7fe10cb.light.lastMeasurementBeforeAction,sensorsNearBy.thunderboard_086bd7fe10cb.light.meanRightBefore,sensorsNearBy.thunderboard_086bd7fe10cb.light.meanOld,sensorsNearBy.thunderboard_086bd7fe10cb.light.stdev,sensorsNearBy.thunderboard_086bd7fe10cb.light.maxVarRightBefore,sensorsNearBy.thunderboard_086bd7fe10cb.light.maxVarOld,sensorsNearBy.thunderboard_086bd7fe10cb.pressure.lastMeasurementBeforeAction,sensorsNearBy.thunderboard_086bd7fe10cb.pressure.meanRightBefore,sensorsNearBy.thunderboard_086bd7fe10cb.pressure.meanOld,sensorsNearBy.thunderboard_086bd7fe10cb.pressure.stdev,sensorsNearBy.thunderboard_086bd7fe10cb.pressure.maxVarRightBefore,sensorsNearBy.thunderboard_086bd7fe10cb.pressure.maxVarOld,sensorsNearBy.thunderboard_086bd7fe10cb.temperature.lastMeasurementBeforeAction,sensorsNearBy.thunderboard_086bd7fe10cb.temperature.meanRightBefore,sensorsNearBy.thunderboard_086bd7fe10cb.temperature.meanOld,sensorsNearBy.thunderboard_086bd7fe10cb.temperature.stdev,sensorsNearBy.thunderboard_086bd7fe10cb.temperature.maxVarRightBefore,sensorsNearBy.thunderboard_086bd7fe10cb.temperature.maxVarOld,sensorsNearBy.thunderboard_086bd7fe10cb.uvi.lastMeasurementBeforeAction,sensorsNearBy.thunderboard_086bd7fe10cb.uvi.meanRightBefore,sensorsNearBy.thunderboard_086bd7fe10cb.uvi.meanOld,sensorsNearBy.thunderboard_086bd7fe10cb.uvi.stdev,sensorsNearBy.thunderboard_086bd7fe10cb.uvi.maxVarRightBefore,sensorsNearBy.thunderboard_086bd7fe10cb.uvi.maxVarOld,sensorsNearBy.weather_station.light_level.lastMeasurementBeforeAction,sensorsNearBy.weather_station.light_level.meanRightBefore,sensorsNearBy.weather_station.light_level.meanOld,sensorsNearBy.weather_station.light_level.stdev,sensorsNearBy.weather_station.light_level.maxVarRightBefore,sensorsNearBy.weather_station.light_level.maxVarOld,sensorsNearBy.weather_station.rain_intensity.lastMeasurementBeforeAction,sensorsNearBy.weather_station.rain_intensity.meanRightBefore,sensorsNearBy.weather_station.rain_intensity.meanOld,sensorsNearBy.weather_station.rain_intensity.stdev,sensorsNearBy.weather_station.rain_intensity.maxVarRightBefore,sensorsNearBy.weather_station.rain_intensity.maxVarOld,sensorsNearBy.weather_station.sun_azimuth.lastMeasurementBeforeAction,sensorsNearBy.weather_station.sun_azimuth.meanRightBefore,sensorsNearBy.weather_station.sun_azimuth.meanOld,sensorsNearBy.weather_station.sun_azimuth.stdev,sensorsNearBy.weather_station.sun_azimuth.maxVarRightBefore,sensorsNearBy.weather_station.sun_azimuth.maxVarOld,sensorsNearBy.weather_station.sun_elevation.lastMeasurementBeforeAction,sensorsNearBy.weather_station.sun_elevation.meanRightBefore,sensorsNearBy.weather_station.sun_elevation.meanOld,sensorsNearBy.weather_station.sun_elevation.stdev,sensorsNearBy.weather_station.sun_elevation.maxVarRightBefore,sensorsNearBy.weather_station.sun_elevation.maxVarOld,sensorsNearBy.weather_station.sun_radiation.lastMeasurementBeforeAction,sensorsNearBy.weather_station.sun_radiation.meanRightBefore,sensorsNearBy.weather_station.sun_radiation.meanOld,sensorsNearBy.weather_station.sun_radiation.stdev,sensorsNearBy.weather_station.sun_radiation.maxVarRightBefore,sensorsNearBy.weather_station.sun_radiation.maxVarOld,sensorsNearBy.weather_station.temperature.lastMeasurementBeforeAction,sensorsNearBy.weather_station.temperature.meanRightBefore,sensorsNearBy.weather_station.temperature.meanOld,sensorsNearBy.weather_station.temperature.stdev,sensorsNearBy.weather_station.temperature.maxVarRightBefore,sensorsNearBy.weather_station.temperature.maxVarOld,sensorsNearBy.weather_station.wind_speed.lastMeasurementBeforeAction,sensorsNearBy.weather_station.wind_speed.meanRightBefore,sensorsNearBy.weather_station.wind_speed.meanOld,sensorsNearBy.weather_station.wind_speed.stdev,sensorsNearBy.weather_station.wind_speed.maxVarRightBefore,sensorsNearBy.weather_station.wind_speed.maxVarOld
0,11,58,1,1,38.738,38.780499999999996,38.830000000000005,0.05934563810344273,0.07699999999999818,0.1529999999999987,34723,34657,37485,2104.0148130023545,132,4709,0,0,0,0,0,0,23.388,23.399,23.417,0.014907652237628919,0.021999999999998465,0.021000000000000796,0,0,0,0,0,0,73277.44,72837.12,74673.23076923077,1700.587333945678,1146.8800000000047,5079.039999999994,0,0,0,0,0,0,174,174,171.3846153846154,1.5,0,5,199,199,198.84615384615384,0.3321055820775357,0,1,294.88,291.91999999999996,288.48,2.4182443801967013,5.920000000000016,6.079999999999984,5.5,6.25,5.56923076923077,0.9177177574575647,1.4000000000000004,2.6000000000000005,0.5,0.55,0.6153846153846154,0.25495097567963926,0.09999999999999998,0.9
0,12,4,1,1,38.967,38.87375,38.782999999999994,0.07592840194698043,0.21300000000000097,0.07699999999999818,35803,35803,35297.166666666664,1222.0943089631012,0,3973,0,0,0,0,0,0,23.345,23.350749999999998,23.406166666666667,0.03208322510804261,0.03200000000000003,0.04299999999999926,0,0,0,0,0,0,70041.6,70645.76000000001,73394.01846153845,1684.252500281915,1843.199999999997,3850.2400000000052,0,0,0,0,0,0,175,174.75,172.58333333333334,1.5,1,3,199,199,199,0,0,0,292.96,292.68,290.40000000000003,2.312360647629576,3.0400000000000205,8,4.2,4.425,6.03076923076923,0.9817825924427106,0.9000000000000004,2.6000000000000005,0.8,0.42500000000000004,0.6384615384615384,0.2619216317459682,0.8,0.9
0,12,9,1,1,39.028,38.94225,38.77283333333333,0.10049123787121375,0.17499999999999716,0.07699999999999818,35577,35746.5,34837,592.9455286955118,226,1212,0,0,0,0,0,0,23.356,23.350749999999998,23.39366666666667,0.028434134416225772,0.03200000000000003,0.053999999999998494,0,0,0,0,0,0,70287.36,70522.88,71902.35428571429,1172.4507003217511,532.4799999999959,3440.6399999999994,0,0,0,0,0,0,176,176,173.84615384615384,1.3666188418222285,0,3,199,199,199,0,0,0,294.88,296.20000000000005,291.2914285714286,3.128201053331671,3.0400000000000205,8,4.5,4.574999999999999,5.621428571428571,1.092697088906425,1.2000000000000002,2.9000000000000004,0.9,0.85,0.5642857142857144,0.27824144309141796,0.09999999999999998,0.9
0,12,14,1,1,38.609,38.8415,38.84133333333333,0.131483163265196,0.41899999999999693,0.2289999999999992,35820,35698.5,35443,443.5865943270453,243,1080,0,0,0,0,0,0,23.259,23.321,23.363166666666668,0.037034668442780645,0.09700000000000131,0.053000000000000824,0,0,0,0,0,0,68239.36,68259.84,71270.4,1717.2553093955066,1597.4400000000023,3440.6399999999994,0,0,0,0,0,0,178,178,175,1.5275252316519468,0,2,199,199,199,0,0,0,294.88,293.67999999999995,293.93230769230775,1.792218474077185,1.920000000000016,7.0400000000000205,4.4,4.2,4.876923076923078,0.7601276982501419,0.3000000000000007,2.3,0.9,0.85,0.6384615384615385,0.24719009117776264,0.20000000000000007,0.9
0,12,19,1,1,38.67,38.622,38.857625,0.16399914541536303,0.09199999999999875,0.41899999999999693,36596,36596,35750.75,424.915285674686,0,243,0,0,0,0,0,0,23.174,23.189749999999997,23.335875,0.07795900243465219,0.053000000000000824,0.10800000000000054,0,0,0,0,0,0,66519.04,66693.12,69713.92000000001,1718.835786759676,614.4000000000087,4096,0,0,0,0,0,0,179,178.5,176.46153846153845,1.4777765492156667,1,3,199,199,199,0,0,0,296,296.48,294.3657142857143,1.8898061594410795,0.9599999999999795,7.0400000000000205,4.4,4.225,4.3500000000000005,0.3352883843105735,0.40000000000000036,1.2000000000000002,0.8,0.7749999999999999,0.7571428571428572,0.2592724864350674,0.30000000000000004,1.2
0,12,24,1,1,38.692,38.667750000000005,38.75616666666667,0.15692517679171455,0.045000000000001705,0.44999999999999574,35896,36246,35997.666666666664,443.60442839188255,700,1019,0,0,0,0,0,0,23.109,23.1575,23.280833333333334,0.0858179597882764,0.07499999999999929,0.18200000000000216,0,0,0,0,0,0,65413.12,65556.48,68453.61230769231,1899.5163469126128,860.1599999999962,4300.800000000003,0,0,0,0,0,0,181,180.5,177.53846153846155,1.6781467369059941,2,3,199,199,199,0,0,0,296,296.48,295.5692307692308,1.43213538630462,0.9599999999999795,4.960000000000036,4.1,4.35,4.315384615384615,0.32118805193512784,0.7000000000000002,1.2000000000000002,0.8,1.05,0.8538461538461539,0.19999999999999998,0.7,0.6
0,12,29,1,1,38.776,38.75925,38.650625,0.07107209314662305,0.03800000000000381,0.17599999999999483,35737,35737,36227,397.1867738650588,0,776,0,0,0,0,0,0,23.045,23.072,23.201750000000004,0.08403624759049447,0.053999999999998494,0.21499999999999986,0,0,0,0,0,0,87572.48,81725.44,66594.65846153846,8249.672565920064,22568.96,3358.720000000001,0,0,0,0,0,0,181,181,179.15384615384616,1.4168108346481791,0,3,199,199,199,0,0,0,297.92,298.16,295.9630769230769,1.495593527667195,0.9599999999999795,4,4.5,5,4.330769230769231,0.4635223200413015,0.9000000000000004,1.2999999999999998,0.9,0.625,0.9230769230769232,0.2960524595802734,0.9,0.9
0,12,35,1,1,38.952,38.898250000000004,38.67811111111112,0.1261624918863535,0.17599999999999483,0.1909999999999954,36429,36256,36154.11111111111,389.8875084313028,692,859,0,0,0,0,0,0,22.97,23.002,23.141555555555552,0.08248892699582845,0.07500000000000284,0.17099999999999937,0,0,0,0,0,0,65208.32,76472.32,70829.29230769232,10211.769764257895,22609.920000000006,22691.839999999997,0,0,0,0,0,0,184,182.5,180.07692307692307,1.5788119136944492,2,3,199,199,199,0,0,0,296,297.44,297.0338461538462,0.9740153398961169,2.8799999999999955,2.8799999999999955,4.6,4.574999999999999,4.584615384615384,0.42607994278897815,0.2999999999999998,1.4000000000000004,0.7,0.7,0.8153846153846154,0.29343302673092303,0.4,1.5
0,13,52,1,1,40.15,40.09075,39.9971,0.05293807288180841,0.09899999999999665,0.09200000000000585,16903,17325,19952.2,1991.3241715109962,844,5251,0,0,0,0,0,0,22.68,22.63725,22.639599999999998,0.025027567218551722,0.07499999999999929,0.08500000000000085,0,0,0,0,0,0,72744.96,72816.64,73055.57333333335,294.9404430728332,450.5599999999977,860.1600000000035,0,0,0,0,0,0,202,201.5,198.71428571428572,1.455213750217998,2,2,196,196,196,0,0,0,238.88,241.92000000000002,253.3415384615385,6.861150649511647,6.0800000000000125,15.039999999999992,5.6,5.700000000000001,7.286666666666668,1.0895301847089012,0.6999999999999993,3.3,1.5,1.6749999999999998,0.8076923076923077,0.6603809061265101,1.2999999999999998,1.5
0,13,57,1,1,40.157,40.167,40.0384,0.08328621378471526,0.16799999999999926,0.16799999999999926,13235,15069,18222.6,2011.4330029296839,3668,3397,0,0,0,0,0,0,22.809,22.75525,22.631,0.06858206762704133,0.1180000000000021,0.08500000000000085,0,0,0,0,0,0,69509.12,70379.52,72896.19692307692,1266.579089711385,2744.320000000007,860.1600000000035,0,0,0,0,0,0,202,202,200,1.5424282697487948,0,4,195,195.75,196,0.23570226039551584,1,0,228.96,232.20000000000002,247.44000000000003,8.427004212648765,7.039999999999992,17.120000000000005,5.9,6.125,6.499999999999999,0.7735767916836561,1,2.799999999999999,1.5,1.8250000000000002,1.2538461538461543,0.5644492370235525,0.8000000000000003,2.0999999999999996
