label,hours,minutes,day,someonePresent,sensorsNearBy.thunderboard_086bd7fe10cb.humidity.lastMeasurementBeforeAction,sensorsNearBy.thunderboard_086bd7fe10cb.humidity.meanRightBefore,sensorsNearBy.thunderboard_086bd7fe10cb.humidity.meanOld,sensorsNearBy.thunderboard_086bd7fe10cb.humidity.stdev,sensorsNearBy.thunderboard_086bd7fe10cb.humidity.maxVarRightBefore,sensorsNearBy.thunderboard_086bd7fe10cb.humidity.maxVarOld,sensorsNearBy.thunderboard_086bd7fe10cb.light.lastMeasurementBeforeAction,sensorsNearBy.thunderboard_086bd7fe10cb.light.meanRightBefore,sensorsNearBy.thunderboard_086bd7fe10cb.light.meanOld,sensorsNearBy.thunderboard_086bd7fe10cb.light.stdev,sensorsNearBy.thunderboard_086bd7fe10cb.light.maxVarRightBefore,sensorsNearBy.thunderboard_086bd7fe10cb.light.maxVarOld,sensorsNearBy.thunderboard_086bd7fe10cb.pressure.lastMeasurementBeforeAction,sensorsNearBy.thunderboard_086bd7fe10cb.pressure.meanRightBefore,sensorsNearBy.thunderboard_086bd7fe10cb.pressure.meanOld,sensorsNearBy.thunderboard_086bd7fe10cb.pressure.stdev,sensorsNearBy.thunderboard_086bd7fe10cb.pressure.maxVarRightBefore,sensorsNearBy.thunderboard_086bd7fe10cb.pressure.maxVarOld,sensorsNearBy.thunderboard_086bd7fe10cb.temperature.lastMeasurementBeforeAction,sensorsNearBy.thunderboard_086bd7fe10cb.temperature.meanRightBefore,sensorsNearBy.thunderboard_086bd7fe10cb.temperature.meanOld,sensorsNearBy.thunderboard_086bd7fe10cb.temperature.stdev,sensorsNearBy.thunderboard_086bd7fe10cb.temperature.maxVarRightBefore,sensorsNearBy.thunderboard_086bd7fe10cb.temperature.maxVarOld,sensorsNearBy.thunderboard_086bd7fe10cb.uvi.lastMeasurementBeforeAction,sensorsNearBy.thunderboard_086bd7fe10cb.uvi.meanRightBefore,sensorsNearBy.thunderboard_086bd7fe10cb.uvi.meanOld,sensorsNearBy.thunderboard_086bd7fe10cb.uvi.stdev,sensorsNearBy.thunderboard_086bd7fe10cb.uvi.maxVarRightBefore,sensorsNearBy.thunderboard_086bd7fe10cb.uvi.maxVarOld,sensorsNearBy.weather_station.light_level.lastMeasurementBeforeAction,sensorsNearBy.weather_station.light_level.meanRightBefore,sensorsNearBy.weather_station.light_level.meanOld,sensorsNearBy.weather_station.light_level.stdev,sensorsNearBy.weather_station.light_level.maxVarRightBefore,sensorsNearBy.weather_station.light_level.maxVarOld,sensorsNearBy.weather_station.rain_intensity.lastMeasurementBeforeAction,sensorsNearBy.weather_station.rain_intensity.meanRightBefore,sensorsNearBy.weather_station.rain_intensity.meanOld,sensorsNearBy.weather_station.rain_intensity.stdev,sensorsNearBy.weather_station.rain_intensity.maxVarRightBefore,sensorsNearBy.weather_station.rain_intensity.maxVarOld,sensorsNearBy.weather_station.sun_azimuth.lastMeasurementBeforeAction,sensorsNearBy.weather_station.sun_azimuth.meanRightBefore,sensorsNearBy.weather_station.sun_azimuth.meanOld,sensorsNearBy.weather_station.sun_azimuth.stdev,sensorsNearBy.weather_station.sun_azimuth.maxVarRightBefore,sensorsNearBy.weather_station.sun_azimuth.maxVarOld,sensorsNearBy.weather_station.sun_elevation.lastMeasurementBeforeAction,sensorsNearBy.weather_station.sun_elevation.meanRightBefore,sensorsNearBy.weather_station.sun_elevation.meanOld,sensorsNearBy.weather_station.sun_elevation.stdev,sensorsNearBy.weather_station.sun_elevation.maxVarRightBefore,sensorsNearBy.weather_station.sun_elevation.maxVarOld,sensorsNearBy.weather_station.sun_radiation.lastMeasurementBeforeAction,sensorsNearBy.weather_station.sun_radiation.meanRightBefore,sensorsNearBy.weather_station.sun_radiation.meanOld,sensorsNearBy.weather_station.sun_radiation.stdev,sensorsNearBy.weather_station.sun_radiation.maxVarRightBefore,sensorsNearBy.weather_station.sun_radiation.maxVarOld,sensorsNearBy.weather_station.temperature.lastMeasurementBeforeAction,sensorsNearBy.weather_station.temperature.meanRightBefore,sensorsNearBy.weather_station.temperature.meanOld,sensorsNearBy.weather_station.temperature.stdev,sensorsNearBy.weather_station.temperature.maxVarRightBefore,sensorsNearBy.weather_station.temperature.maxVarOld,sensorsNearBy.weather_station.wind_speed.lastMeasurementBeforeAction,sensorsNearBy.weather_station.wind_speed.meanRightBefore,sensorsNearBy.weather_station.wind_speed.meanOld,sensorsNearBy.weather_station.wind_speed.stdev,sensorsNearBy.weather_station.wind_speed.maxVarRightBefore,sensorsNearBy.weather_station.wind_speed.maxVarOld
0,4,31,2,0,35.603,35.593,35.568666666666665,0.01546957311329852,0.015999999999998238,0.030000000000001137,3,3,4.333333333333333,1.4411533842457847,0,3,0,0,0,0,0,0,19.538,19.55125,19.577,0.020097518663015693,0.021000000000000796,0.053000000000000824,0,0,0,0,0,0,0,0,0,0,0,0,32767,32767,32767,0,0,0,73,73,71.375,1.1285761872936702,0,3,150,150,147.8125,1.118033988749895,0,3,0,0,0,0,0,0,2.7,2.4749999999999996,2.408333333333333,0.1290994448735806,0.40000000000000036,0.3999999999999999,1.9,1.75,1.5,0.6464584261435735,1.3000000000000003,2.5
0,5,32,2,0,35.664,35.66375,35.652125,0.00935171350366008,0.015000000000000568,0.02300000000000324,6,8.25,6.75,3.250874008352495,9,6,0,0,0,0,0,0,19.463,19.457500000000003,19.4615,0.015890725330052126,0.053000000000000824,0.043000000000002814,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17643.76923076923,16622.687834570806,0,32767,85,85,83.66666666666667,1.2110601416389966,0,3,160,160,157.72727272727272,1.1126972805283737,0,1,0,0,0,0,0,0,2.8,2.7250000000000005,2.65,0.18154430129677254,0.19999999999999973,0.5,0.8,0.75,1.1,0.4131182235954578,0.30000000000000004,1.2999999999999998
0,6,33,2,0,35.16,35.2115,35.3744,0.08935655211898884,0.10700000000000642,0.18299999999999983,3,6,5.7,2.1901377346421156,6,6,0,0,0,0,0,0,19.967,19.929499999999997,19.7083,0.12422668485784016,0.07499999999999929,0.2579999999999991,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,96,96,95,1.114374293206496,0,3,171,169.5,168.35714285714286,0.7775443160352296,2,1,0,0,0,0,0,0,3.1,3.3249999999999997,3.0071428571428567,0.2579456293725837,0.3999999999999999,0.6999999999999997,1,0.8999999999999999,1.0384615384615385,0.4506531208081418,0.6,1.6
0,7,34,2,0,34.679,34.679249999999996,34.7175,0.024806060939630427,0.015000000000000568,0.05300000000000438,312,275.25,73.2,115.11964631214329,147,150,0,0,0,0,0,0,20.567,20.55375,20.503999999999998,0.03963909991104997,0.03200000000000003,0.09699999999999775,0,0,0,0,0,0,60,47.5,12.857142857142858,19.24217861647939,20,40,32767,32767,32767,0,0,0,107,107,105.61538461538461,1.0289915108550531,0,3,179,179,178.42857142857142,0.5113099925649136,0,1,0,0,0,0,0,0,1.7,1.675,1.8000000000000005,0.21089600324094945,0.09999999999999987,0.7000000000000002,1.8,1.7999999999999998,2.207142857142857,0.8438357799533104,1.5999999999999999,3
0,8,35,2,0,34.245,34.237,34.17172727272727,0.03798470870281937,0.015999999999998238,0.07699999999999818,6172,6172,4692.909090909091,778.7888643516259,0,1045,0,0,0,0,0,0,21.19,21.1655,21.19427272727273,0.026613100962817944,0.043000000000002814,0.06400000000000006,0,0,0,0,0,0,1440,1469.76,1030.4,275.9442849774133,119.03999999999996,759.68,0,24575.25,21844.666666666668,15648.435691675108,32767,32767,120,119.75,117.13333333333334,1.5653409844697797,1,3,189,189,187.2,1.1697953037312034,0,2,29,29.25,25.133333333333333,2.788866755113585,1,9,2.1,1.9249999999999998,1.96,0.12635233389495334,0.30000000000000004,0.40000000000000013,1,1.15,1.1666666666666667,0.39470175282637204,0.5999999999999999,1.4
0,9,36,2,0,34.542,34.47725,34.434333333333335,0.031434098748056485,0.09100000000000108,0.03900000000000148,20418,19347,16161,2140.7953500438175,1428,4764,0,0,0,0,0,0,21.104,21.11975,21.107222222222227,0.016033618527235692,0.04299999999999926,0.04299999999999926,0,0,0,0,0,0,4638.72,4568.96,3608.1371428571433,520.9008898392228,299.52000000000044,1210.8799999999997,0,0,0,0,0,0,133,132,129.66666666666666,1.4629938062729395,2,3,198,197.5,195.66666666666666,0.970319776071918,2,1,79,77.5,62.93333333333333,8.04155872120988,4,18,2.4,2.4,2.2076923076923074,0.15048939771136502,0.30000000000000027,0.3999999999999999,2.3,1.925,1.3333333333333333,0.513501908980206,0.5999999999999999,1.5000000000000002
0,10,37,2,1,37.685,38.078250000000004,38.624,0.4124006547036506,0.9159999999999968,0,32808,33494.5,29956,2825.5248538988294,5651,0,0,0,0,0,0,0,21.683,21.6505,21.543,0.06130660649554902,0.09700000000000131,0,0,0,0,0,0,0,6737.92,7142.4,7922.215384615383,619.66839253417,911.3599999999997,2042.8799999999992,0,0,0,0,0,0,147,146,143.85714285714286,1.1881770515720094,2,2,203,203,202.64285714285714,0.46088859896247686,0,1,102,107.47999999999999,120.19428571428573,9.765741373554976,14.959999999999994,32,3,2.95,2.615384615384615,0.26802655706873085,0.10000000000000009,0.7999999999999998,1.5,1.375,1.9142857142857144,0.41084163575908733,0.6000000000000001,1
0,11,38,2,1,36.831,36.8865,36.944,0.03739875220734876,0.08399999999999608,0.02300000000000324,38571,30806.25,27832.666666666668,5176.174315500247,10353,14272,0,0,0,0,0,0,21.812,21.808999999999997,21.81533333333333,0.01911253224690246,0.04299999999999926,0.06400000000000006,0,0,0,0,0,0,11837.44,10179.84,6744.746666666668,1893.4774956334115,3317.76,3737.5999999999995,0,0,8737.866666666667,13724.586012993985,0,32767,162,161.75,159.6,1.6490294859747152,1,4,209,209,208,0.41885390829169555,0,0,190.88,162.94,99.51466666666668,32.38087241328767,43.91999999999999,61.96000000000001,2.7,2.675,3.033333333333333,0.22928824526173316,0.10000000000000009,0.5999999999999996,3.5,3.375,2.6799999999999997,0.8961907691651605,3,3.3
0,12,39,2,1,36.243,36.514250000000004,37.057500000000005,0.3379657307551094,0.41199999999999903,0.6709999999999994,26725,26725,29599.2,2007.921811226722,0,4154,0,0,0,0,0,0,22.391,22.203249999999997,21.967200000000002,0.14258633397826911,0.3539999999999992,0.17199999999999704,0,0,0,0,0,0,7219.2,6693.12,7152.981333333333,892.5446731257467,1100.8000000000002,2908.16,32767,32767,8737.866666666667,16621.29908083309,0,32767,179,178.75,176.06666666666666,1.8015587792486034,1,4,210,210,209.78571428571428,0.38348249442368515,0,1,100.96,99.47999999999999,111.04533333333333,13.767703541938774,12,43.040000000000006,2.8,2.7249999999999996,3.013333333333334,0.20376571801031035,0.2999999999999998,0.5999999999999996,2.4,2.4,2.5399999999999996,0.8906269557278208,2.4000000000000004,3.4000000000000004
0,13,40,2,1,35.755,35.742,35.6111,0.07968568059763155,0.030000000000001137,0.20600000000000307,12790,12790,11641.4,552.3734403303779,0,388,0,0,0,0,0,0,21.951,21.945749999999997,22.0873,0.08005849509803825,0.03200000000000003,0.16100000000000136,0,0,0,0,0,0,3809.28,3684.4800000000005,2830.276923076923,438.29002656715267,299.52,707.8399999999997,0,0,5041.076923076923,10882.10360793461,0,32767,196,195.75,193.3846153846154,1.5996323106926054,1,3,208,208.5,209,0.3153017676423058,1,0,64,62,48.30769230769231,7.063264534360364,4,12,2.2,2.35,2.223076923076923,0.1771921522628172,0.3999999999999999,0.6000000000000001,3.8,3.0250000000000004,2.14,0.965425700727783,1.9999999999999998,3.7
