label,hours,minutes,day,someonePresent,sensorsNearBy.thunderboard_086bd7fe10cb.humidity.lastMeasurementBeforeAction,sensorsNearBy.thunderboard_086bd7fe10cb.humidity.meanRightBefore,sensorsNearBy.thunderboard_086bd7fe10cb.humidity.meanOld,sensorsNearBy.thunderboard_086bd7fe10cb.humidity.stdev,sensorsNearBy.thunderboard_086bd7fe10cb.humidity.maxVarRightBefore,sensorsNearBy.thunderboard_086bd7fe10cb.humidity.maxVarOld,sensorsNearBy.thunderboard_086bd7fe10cb.light.lastMeasurementBeforeAction,sensorsNearBy.thunderboard_086bd7fe10cb.light.meanRightBefore,sensorsNearBy.thunderboard_086bd7fe10cb.light.meanOld,sensorsNearBy.thunderboard_086bd7fe10cb.light.stdev,sensorsNearBy.thunderboard_086bd7fe10cb.light.maxVarRightBefore,sensorsNearBy.thunderboard_086bd7fe10cb.light.maxVarOld,sensorsNearBy.thunderboard_086bd7fe10cb.pressure.lastMeasurementBeforeAction,sensorsNearBy.thunderboard_086bd7fe10cb.pressure.meanRightBefore,sensorsNearBy.thunderboard_086bd7fe10cb.pressure.meanOld,sensorsNearBy.thunderboard_086bd7fe10cb.pressure.stdev,sensorsNearBy.thunderboard_086bd7fe10cb.pressure.maxVarRightBefore,sensorsNearBy.thunderboard_086bd7fe10cb.pressure.maxVarOld,sensorsNearBy.thunderboard_086bd7fe10cb.temperature.lastMeasurementBeforeAction,sensorsNearBy.thunderboard_086bd7fe10cb.temperature.meanRightBefore,sensorsNearBy.thunderboard_086bd7fe10cb.temperature.meanOld,sensorsNearBy.thunderboard_086bd7fe10cb.temperature.stdev,sensorsNearBy.thunderboard_086bd7fe10cb.temperature.maxVarRightBefore,sensorsNearBy.thunderboard_086bd7fe10cb.temperature.maxVarOld,sensorsNearBy.thunderboard_086bd7fe10cb.uvi.lastMeasurementBeforeAction,sensorsNearBy.thunderboard_086bd7fe10cb.uvi.meanRightBefore,sensorsNearBy.thunderboard_086bd7fe10cb.uvi.meanOld,sensorsNearBy.thunderboard_086bd7fe10cb.uvi.stdev,sensorsNearBy.thunderboard_086bd7fe10cb.uvi.maxVarRightBefore,sensorsNearBy.thunderboard_086bd7fe10cb.uvi.maxVarOld,sensorsNearBy.weather_station.light_level.lastMeasurementBeforeAction,sensorsNearBy.weather_station.light_level.meanRightBefore,sensorsNearBy.weather_station.light_level.meanOld,sensorsNearBy.weather_station.light_level.stdev,sensorsNearBy.weather_station.light_level.maxVarRightBefore,sensorsNearBy.weather_station.light_level.maxVarOld,sensorsNearBy.weather_station.rain_intensity.lastMeasurementBeforeAction,sensorsNearBy.weather_station.rain_intensity.meanRightBefore,sensorsNearBy.weather_station.rain_intensity.meanOld,sensorsNearBy.weather_station.rain_intensity.stdev,sensorsNearBy.weather_station.rain_intensity.maxVarRightBefore,sensorsNearBy.weather_station.rain_intensity.maxVarOld,sensorsNearBy.weather_station.sun_azimuth.lastMeasurementBeforeAction,sensorsNearBy.weather_station.sun_azimuth.meanRightBefore,sensorsNearBy.weather_station.sun_azimuth.meanOld,sensorsNearBy.weather_station.sun_azimuth.stdev,sensorsNearBy.weather_station.sun_azimuth.maxVarRightBefore,sensorsNearBy.weather_station.sun_azimuth.maxVarOld,sensorsNearBy.weather_station.sun_elevation.lastMeasurementBeforeAction,sensorsNearBy.weather_station.sun_elevation.meanRightBefore,sensorsNearBy.weather_station.sun_elevation.meanOld,sensorsNearBy.weather_station.sun_elevation.stdev,sensorsNearBy.weather_station.sun_elevation.maxVarRightBefore,sensorsNearBy.weather_station.sun_elevation.maxVarOld,sensorsNearBy.weather_station.sun_radiation.lastMeasurementBeforeAction,sensorsNearBy.weather_station.sun_radiation.meanRightBefore,sensorsNearBy.weather_station.sun_radiation.meanOld,sensorsNearBy.weather_station.sun_radiation.stdev,sensorsNearBy.weather_station.sun_radiation.maxVarRightBefore,sensorsNearBy.weather_station.sun_radiation.maxVarOld,sensorsNearBy.weather_station.temperature.lastMeasurementBeforeAction,sensorsNearBy.weather_station.temperature.meanRightBefore,sensorsNearBy.weather_station.temperature.meanOld,sensorsNearBy.weather_station.temperature.stdev,sensorsNearBy.weather_station.temperature.maxVarRightBefore,sensorsNearBy.weather_station.temperature.maxVarOld,sensorsNearBy.weather_station.wind_speed.lastMeasurementBeforeAction,sensorsNearBy.weather_station.wind_speed.meanRightBefore,sensorsNearBy.weather_station.wind_speed.meanOld,sensorsNearBy.weather_station.wind_speed.stdev,sensorsNearBy.weather_station.wind_speed.maxVarRightBefore,sensorsNearBy.weather_station.wind_speed.maxVarOld
0,19,17,2,0,40.852,40.68,40.31,0.25474683978599594,0.4959999999999951,0.015999999999998238,6,7.5,13.333333333333334,8.06225774829855,3,22,0,0,0,0,0,0,21.522,21.634749999999997,21.872666666666664,0.16347651644371303,0.32200000000000273,0.04299999999999926,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,264,264,261.7857142857143,1.487420014875958,0,4,154,154,155.23076923076923,1.0880365478290537,0,3,0,0,0,0,0,0,-0.5,-0.6,-0.6846153846153845,0.09963167462326074,0.19999999999999996,0.30000000000000004,0.8,0.625,0.3666666666666667,0.18154430129677257,0.30000000000000004,0.39999999999999997
0,19,47,2,0,41.698,41.591750000000005,41.37266666666667,0.14152670957741362,0.21300000000000097,0.16799999999999926,9,11.25,5,4.035556254807296,3,6,0,0,0,0,0,0,21.029,21.0955,21.236,0.09088035043527325,0.1280000000000001,0.1180000000000021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,270,269.5,267.1333333333333,1.2565617248750864,2,3,148,148,150.06666666666666,1.2115429242540032,0,3,0,0,0,0,0,0,-1.7,-1.5250000000000001,-0.9307692307692306,0.37041312389403963,0.3999999999999999,0.8999999999999999,2.3,1.6500000000000001,0.7214285714285715,0.5267051363463192,1.1999999999999997,1.3
0,20,17,2,0,42.065,42.0515,41.93285714285714,0.07029224708315968,0.0379999999999967,0.12199999999999989,6,6,5.571428571428571,2.101947149236112,0,6,0,0,0,0,0,0,20.728,20.731,20.82957142857143,0.05961390929823422,0.03200000000000003,0.09600000000000009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,275,274.25,272.7857142857143,1.3234931004459771,1,3,144,144,145,0.942809041582063,0,3,0,0,0,0,0,0,-1,-1,-1.1500000000000001,0.2791794700019831,0,1,0.9,0.55,0.9166666666666665,0.3415650255319866,0.9,0.7
0,20,47,2,0,42.286,42.288,42.20414285714286,0.05209274945186217,0.030000000000001137,0.10699999999999932,18,21.5,8.285714285714286,9.093454189190656,7,22,0,0,0,0,0,0,20.492,20.4815,20.582714285714285,0.06106792045821502,0.053999999999998494,0.1180000000000021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,281,281,278.92857142857144,1.5769997160986315,0,4,138,138,140.07142857142858,1.2432826042324119,0,3,0,0,0,0,0,0,-0.8,-0.55,-0.6285714285714287,0.22199334618774952,0.5,0.7,0.9,0.675,0.6076923076923075,0.28837781590455663,0.5,1.2
0,21,17,2,0,42.446,42.41175,42.36644444444445,0.032592275315731285,0.06099999999999994,0.07600000000000051,6,7.5,9,3.204564052914338,3,9,0,0,0,0,0,0,20.289,20.305,20.355444444444444,0.03543176902738887,0.04299999999999926,0.07499999999999929,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,288,288,285.2142857142857,1.7235394498804253,0,4,133,133.5,135.2,1.3022697235014484,1,3,0,0,0,0,0,0,-1.4,-1.375,-0.7923076923076924,0.28009977214010934,0.09999999999999987,0.5000000000000001,0.7,0.7250000000000001,0.8749999999999999,0.2753785273643051,0.10000000000000009,0.9
0,21,47,2,0,42.522,42.50725,42.47588888888889,0.020879077983375603,0.030000000000001137,0.045999999999999375,6,6,7,1.3155870289605436,0,3,0,0,0,0,0,0,20.106,20.119500000000002,20.16944444444444,0.0327247651849516,0.03200000000000003,0.07499999999999929,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,295,295,292.57142857142856,1.5676467522593482,0,3,128,128.5,130.33333333333334,1.02469507659596,2,1,0,0,0,0,0,0,-1.5,-1.6,-1.507142857142857,0.19645551975404013,0.19999999999999996,0.8999999999999999,0.7,0.8,0.41538461538461535,0.32876775281970344,0.20000000000000007,0.8
0,22,17,2,0,42.591,42.560500000000005,42.538,0.021307275752663214,0.045999999999999375,0,6,3.75,3,1.3416407864998738,3,0,0,0,0,0,0,0,19.967,19.99625,20.053,0.03166701754191657,0.053000000000000824,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,305,304.75,301.25,2.114486375359024,1,5,124,124,126,1.1697953037312037,0,3,0,0,0,0,0,0,-1.4,-1.9,-1.7333333333333334,0.2583121100506719,0.7000000000000002,0.6000000000000001,0.8,0.45,0.607142857142857,0.28657317216818456,0.8,0.8
0,23,16,2,0,42.652,42.64475,42.638333333333335,0.006607235091592683,0.015000000000000568,0.016000000000005343,6,3.75,18.666666666666668,10.750193796702769,3,22,0,0,0,0,0,0,19.667,19.6695,19.718333333333337,0.030651445497906857,0.043000000000002814,0.043000000000002814,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,329,327.75,323.2307692307692,2.568187733654632,3,6,117,117,118.83333333333333,1.1474609652039003,0,3,0,0,0,0,0,0,-1.2,-0.95,-0.15384615384615385,0.5256648451359143,0.5,1.3,0.7,0.825,0.19166666666666665,0.3723797345005051,0.40000000000000013,0.7
0,23,46,2,0,42.622,42.631249999999994,42.644499999999994,0.011409547658772886,0.02300000000000324,0.02300000000000324,15,7.5,5,4.242640687119285,12,6,0,0,0,0,0,0,19.591,19.5885,19.618499999999997,0.016385969608173186,0.010000000000001563,0.010999999999999233,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,343,342.25,337.3333333333333,2.9666765227512206,1,9,116,116,116.13333333333334,0.31530176764230566,0,1,0,0,0,0,0,0,-0.5,-0.7250000000000001,-1.2785714285714287,0.3535071714427275,0.6000000000000001,1,0.5,0.375,0.34615384615384615,0.22944946899814217,0.6,0.7
0,0,16,3,0,42.629,42.637,42.637,0.008763560920085584,0.016000000000005343,0.016000000000005343,6,3,3,3.286335345030997,6,6,0,0,0,0,0,0,19.516,19.5215,19.5435,0.012859497138950654,0.011000000000002785,0.010999999999999233,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,268.75,352.8666666666667,81.2214142246672,359,8,114,114,114.46153846153847,0.7859052479933759,0,2,0,0,0,0,0,0,-1,-1.075,-1.4499999999999997,0.35313720046596786,0.4999999999999999,1.2,0.2,0.25,1.1400000000000001,0.7381421280279229,0.8,2.4
